id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
IST1	1	0.26882	0.26846	0.570848	821	0	-0.99558	0.73118	0.7311	0.767594	1930	0	-0.99558
SPDYC	1	0.26882	0.26846	0.570848	822	0	-0.99558	0.73118	0.7311	0.767594	1887	0	-0.99558
SPINK6	1	0.26882	0.26846	0.570848	823	0	-0.99558	0.73118	0.7311	0.767594	1932	0	-0.99558
DFFB	1	0.26882	0.26846	0.570848	824	0	-0.99558	0.73118	0.7311	0.767594	1929	0	-0.99558
NUCB2	1	0.26882	0.26846	0.570848	825	0	-0.99558	0.73118	0.7311	0.767594	1934	0	-0.99558
MYLK	1	0.26882	0.26846	0.570848	826	0	-0.99558	0.73118	0.7311	0.767594	1939	0	-0.99558
LPPR5	1	0.26882	0.26846	0.570848	827	0	-0.99558	0.73118	0.7311	0.767594	1936	0	-0.99558
TGIF1	1	0.26882	0.26846	0.570848	828	0	-0.99558	0.73118	0.7311	0.767594	1933	0	-0.99558
C10orf54	1	0.26882	0.26846	0.570848	829	0	-0.99558	0.73118	0.7311	0.767594	1938	0	-0.99558
DIAPH3	1	0.26882	0.26846	0.570848	830	0	-0.99558	0.73118	0.7311	0.767594	1927	0	-0.99558
CHL1	1	0.26882	0.26846	0.570848	831	0	-0.99558	0.73118	0.7311	0.767594	1940	0	-0.99558
PTK2	1	0.26882	0.26846	0.570848	832	0	-0.99558	0.73118	0.7311	0.767594	1937	0	-0.99558
ZDHHC11	1	0.26882	0.26846	0.570848	833	0	-0.99558	0.73118	0.7311	0.767594	1948	0	-0.99558
METTL11B	1	0.26882	0.26846	0.570848	834	0	-0.99558	0.73118	0.7311	0.767594	1949	0	-0.99558
TIMD4	1	0.26882	0.26846	0.570848	835	0	-0.99558	0.73118	0.7311	0.767594	1942	0	-0.99558
DBF4	1	0.26882	0.26846	0.570848	836	0	-0.99558	0.73118	0.7311	0.767594	1943	0	-0.99558
PISD	1	0.26882	0.26846	0.570848	837	0	-0.99558	0.73118	0.7311	0.767594	1968	0	-0.99558
NFATC2	1	0.26882	0.26846	0.570848	838	0	-0.99558	0.73118	0.7311	0.767594	1969	0	-0.99558
PPFIA1	1	0.26882	0.26846	0.570848	839	0	-0.99558	0.73118	0.7311	0.767594	1946	0	-0.99558
CELF4	1	0.26882	0.26846	0.570848	840	0	-0.99558	0.73118	0.7311	0.767594	1947	0	-0.99558
PDE4A	1	0.26882	0.26846	0.570848	841	0	-0.99558	0.73118	0.7311	0.767594	1956	0	-0.99558
SETD3	1	0.26882	0.26846	0.570848	842	0	-0.99558	0.73118	0.7311	0.767594	1957	0	-0.99558
KCNK18	1	0.26882	0.26846	0.570848	843	0	-0.99558	0.73118	0.7311	0.767594	1950	0	-0.99558
G0S2	1	0.26882	0.26846	0.570848	844	0	-0.99558	0.73118	0.7311	0.767594	1951	0	-0.99558
PPP1R42	1	0.26882	0.26846	0.570848	845	0	-0.99558	0.73118	0.7311	0.767594	1944	0	-0.99558
NOL4	1	0.26882	0.26846	0.570848	846	0	-0.99558	0.73118	0.7311	0.767594	1945	0	-0.99558
WNT5B	1	0.26882	0.26846	0.570848	847	0	-0.99558	0.73118	0.7311	0.767594	1954	0	-0.99558
ZNF445	1	0.26882	0.26846	0.570848	848	0	-0.99558	0.73118	0.7311	0.767594	1955	0	-0.99558
ATP5S	1	0.26882	0.26846	0.570848	849	0	-0.99558	0.73118	0.7311	0.767594	1966	0	-0.99558
TSEN54	1	0.26882	0.26846	0.570848	850	0	-0.99558	0.73118	0.7311	0.767594	1965	0	-0.99558
PAGE2B	1	0.26882	0.26846	0.570848	851	0	-0.99558	0.73118	0.7311	0.767594	1962	0	-0.99558
CXCR4	1	0.26882	0.26846	0.570848	852	0	-0.99558	0.73118	0.7311	0.767594	1959	0	-0.99558
SLITRK4	1	0.26882	0.26846	0.570848	853	0	-0.99558	0.73118	0.7311	0.767594	1964	0	-0.99558
ESRRA	1	0.26882	0.26846	0.570848	854	0	-0.99558	0.73118	0.7311	0.767594	1789	0	-0.99558
ATN1	1	0.26882	0.26846	0.570848	855	0	-0.99558	0.73118	0.7311	0.767594	1790	0	-0.99558
TNKS2	1	0.26882	0.26846	0.570848	856	0	-0.99558	0.73118	0.7311	0.767594	1963	0	-0.99558
EDNRA	1	0.26882	0.26846	0.570848	857	0	-0.99558	0.73118	0.7311	0.767594	1876	0	-0.99558
TEX13B	1	0.26882	0.26846	0.570848	858	0	-0.99558	0.73118	0.7311	0.767594	1973	0	-0.99558
RAB3C	1	0.26882	0.26846	0.570848	859	0	-0.99558	0.73118	0.7311	0.767594	1970	0	-0.99558
PTPN12	1	0.26882	0.26846	0.570848	860	0	-0.99558	0.73118	0.7311	0.767594	1967	0	-0.99558
PDLIM5	1	0.26882	0.26846	0.570848	861	0	-0.99558	0.73118	0.7311	0.767594	1972	0	-0.99558
SMO	1	0.26882	0.26846	0.570848	862	0	-0.99558	0.73118	0.7311	0.767594	1961	0	-0.99558
PPP1R14A	1	0.26882	0.26846	0.570848	863	0	-0.99558	0.73118	0.7311	0.767594	1958	0	-0.99558
CSTA	1	0.26882	0.26846	0.570848	864	0	-0.99558	0.73118	0.7311	0.767594	1971	0	-0.99558
SPINK1	1	0.26882	0.26846	0.570848	865	0	-0.99558	0.73118	0.7311	0.767594	1960	0	-0.99558
BIN2	1	0.26882	0.26846	0.570848	866	0	-0.99558	0.73118	0.7311	0.767594	1975	0	-0.99558
CD38	1	0.26882	0.26846	0.570848	867	0	-0.99558	0.73118	0.7311	0.767594	1980	0	-0.99558
GNAS	1	0.26882	0.26846	0.570848	868	0	-0.99558	0.73118	0.7311	0.767594	1977	0	-0.99558
PDIA4	1	0.26882	0.26846	0.570848	869	0	-0.99558	0.73118	0.7311	0.767594	1974	0	-0.99558
SMCR8	1	0.26882	0.26846	0.570848	870	0	-0.99558	0.73118	0.7311	0.767594	1979	0	-0.99558
SLC28A1	1	0.26882	0.26846	0.570848	871	0	-0.99558	0.73118	0.7311	0.767594	2000	0	-0.99558
IGFBP5	1	0.26882	0.26846	0.570848	872	0	-0.99558	0.73118	0.7311	0.767594	1981	0	-0.99558
TMEM2	1	0.26882	0.26846	0.570848	873	0	-0.99558	0.73118	0.7311	0.767594	1978	0	-0.99558
TRIM50	1	0.26882	0.26846	0.570848	874	0	-0.99558	0.73118	0.7311	0.767594	1983	0	-0.99558
CCDC40	1	0.26882	0.26846	0.570848	875	0	-0.99558	0.73118	0.7311	0.767594	1988	0	-0.99558
IL37	1	0.26882	0.26846	0.570848	876	0	-0.99558	0.73118	0.7311	0.767594	1985	0	-0.99558
DENND4A	1	0.26882	0.26846	0.570848	877	0	-0.99558	0.73118	0.7311	0.767594	1982	0	-0.99558
TROVE2	1	0.26882	0.26846	0.570848	878	0	-0.99558	0.73118	0.7311	0.767594	1987	0	-0.99558
COPG1	1	0.26882	0.26846	0.570848	879	0	-0.99558	0.73118	0.7311	0.767594	1976	0	-0.99558
SLC39A14	1	0.26882	0.26846	0.570848	880	0	-0.99558	0.73118	0.7311	0.767594	1989	0	-0.99558
FRMD8	1	0.26882	0.26846	0.570848	881	0	-0.99558	0.73118	0.7311	0.767594	1986	0	-0.99558
CXCL6	1	0.26882	0.26846	0.570848	882	0	-0.99558	0.73118	0.7311	0.767594	2001	0	-0.99558
CASP10	1	0.26882	0.26846	0.570848	883	0	-0.99558	0.73118	0.7311	0.767594	1996	0	-0.99558
DHRS3	1	0.26882	0.26846	0.570848	884	0	-0.99558	0.73118	0.7311	0.767594	1997	0	-0.99558
SIGLEC10	1	0.26882	0.26846	0.570848	885	0	-0.99558	0.73118	0.7311	0.767594	1990	0	-0.99558
DLX1	1	0.26882	0.26846	0.570848	886	0	-0.99558	0.73118	0.7311	0.767594	1991	0	-0.99558
MUC21	1	0.26882	0.26846	0.570848	887	0	-0.99558	0.73118	0.7311	0.767594	1952	0	-0.99558
MYPOP	1	0.26882	0.26846	0.570848	888	0	-0.99558	0.73118	0.7311	0.767594	1953	0	-0.99558
FZD8	1	0.26882	0.26846	0.570848	889	0	-0.99558	0.73118	0.7311	0.767594	1994	0	-0.99558
DEPDC1	1	0.26882	0.26846	0.570848	890	0	-0.99558	0.73118	0.7311	0.767594	1995	0	-0.99558
ZNF362	1	0.26882	0.26846	0.570848	891	0	-0.99558	0.73118	0.7311	0.767594	2004	0	-0.99558
RPE	1	0.26882	0.26846	0.570848	892	0	-0.99558	0.73118	0.7311	0.767594	2005	0	-0.99558
VPS13D	1	0.26882	0.26846	0.570848	893	0	-0.99558	0.73118	0.7311	0.767594	1998	0	-0.99558
DDX23	1	0.26882	0.26846	0.570848	894	0	-0.99558	0.73118	0.7311	0.767594	1999	0	-0.99558
TM4SF18	1	0.26882	0.26846	0.570848	895	0	-0.99558	0.73118	0.7311	0.767594	1992	0	-0.99558
ADD1	1	0.26882	0.26846	0.570848	896	0	-0.99558	0.73118	0.7311	0.767594	1993	0	-0.99558
RIPPLY1	1	0.26882	0.26846	0.570848	897	0	-0.99558	0.73118	0.7311	0.767594	2002	0	-0.99558
LDLRAP1	1	0.26882	0.26846	0.570848	898	0	-0.99558	0.73118	0.7311	0.767594	2003	0	-0.99558
NT5DC2	1	0.26882	0.26846	0.570848	899	0	-0.99558	0.73118	0.7311	0.767594	2207	0	-0.99558
SLCO4C1	1	0.26882	0.26846	0.570848	900	0	-0.99558	0.73118	0.7311	0.767594	2208	0	-0.99558
PLCB2	1	0.26882	0.26846	0.570848	901	0	-0.99558	0.73118	0.7311	0.767594	2209	0	-0.99558
IL12A	1	0.26882	0.26846	0.570848	902	0	-0.99558	0.73118	0.7311	0.767594	2112	0	-0.99558
C8A	1	0.26882	0.26846	0.570848	903	0	-0.99558	0.73118	0.7311	0.767594	2045	0	-0.99558
BSPRY	1	0.26882	0.26846	0.570848	904	0	-0.99558	0.73118	0.7311	0.767594	2046	0	-0.99558
SHISA6	1	0.26882	0.26846	0.570848	905	0	-0.99558	0.73118	0.7311	0.767594	2126	0	-0.99558
MAP2	1	0.26882	0.26846	0.570848	906	0	-0.99558	0.73118	0.7311	0.767594	2205	0	-0.99558
AKAP14	1	0.26882	0.26846	0.570848	907	0	-0.99558	0.73118	0.7311	0.767594	2118	0	-0.99558
RAP1GDS1	1	0.26882	0.26846	0.570848	908	0	-0.99558	0.73118	0.7311	0.767594	2117	0	-0.99558
DHX40	1	0.26882	0.26846	0.570848	909	0	-0.99558	0.73118	0.7311	0.767594	2204	0	-0.99558
OR4D6	1	0.26882	0.26846	0.570848	910	0	-0.99558	0.73118	0.7311	0.767594	2206	0	-0.99558
FUZ	1	0.26882	0.26846	0.570848	911	0	-0.99558	0.73118	0.7311	0.767594	2115	0	-0.99558
NPHP1	1	0.26882	0.26846	0.570848	912	0	-0.99558	0.73118	0.7311	0.767594	2203	0	-0.99558
MS4A14	1	0.26882	0.26846	0.570848	913	0	-0.99558	0.73118	0.7311	0.767594	2043	0	-0.99558
PNCK	1	0.26882	0.26846	0.570848	914	0	-0.99558	0.73118	0.7311	0.767594	2037	0	-0.99558
PDE8B	1	0.26882	0.26846	0.570848	915	0	-0.99558	0.73118	0.7311	0.767594	2038	0	-0.99558
STON1	1	0.26882	0.26846	0.570848	916	0	-0.99558	0.73118	0.7311	0.767594	2042	0	-0.99558
IL36G	1	0.26882	0.26846	0.570848	917	0	-0.99558	0.73118	0.7311	0.767594	2051	0	-0.99558
PKP3	1	0.26882	0.26846	0.570848	918	0	-0.99558	0.73118	0.7311	0.767594	2041	0	-0.99558
HMGCL	1	0.26882	0.26846	0.570848	919	0	-0.99558	0.73118	0.7311	0.767594	2123	0	-0.99558
CDC20B	1	0.26882	0.26846	0.570848	920	0	-0.99558	0.73118	0.7311	0.767594	2050	0	-0.99558
CDH3	1	0.26882	0.26846	0.570848	921	0	-0.99558	0.73118	0.7311	0.767594	2047	0	-0.99558
DUOX1	1	0.26882	0.26846	0.570848	922	0	-0.99558	0.73118	0.7311	0.767594	2044	0	-0.99558
GRM3	1	0.26882	0.26846	0.570848	923	0	-0.99558	0.73118	0.7311	0.767594	2049	0	-0.99558
CTD-2616J11.4	1	0.26882	0.26846	0.570848	924	0	-0.99558	0.73118	0.7311	0.767594	2114	0	-0.99558
IL6R	1	0.26882	0.26846	0.570848	925	0	-0.99558	0.73118	0.7311	0.767594	2039	0	-0.99558
PSMD13	1	0.26882	0.26846	0.570848	926	0	-0.99558	0.73118	0.7311	0.767594	2048	0	-0.99558
ACY1	1	0.26882	0.26846	0.570848	927	0	-0.99558	0.73118	0.7311	0.767594	2191	0	-0.99558
RPUSD2	1	0.26882	0.26846	0.570848	928	0	-0.99558	0.73118	0.7311	0.767594	2188	0	-0.99558
TAS2R8	1	0.26882	0.26846	0.570848	929	0	-0.99558	0.73118	0.7311	0.767594	2189	0	-0.99558
PACRGL	1	0.26882	0.26846	0.570848	930	0	-0.99558	0.73118	0.7311	0.767594	2069	0	-0.99558
BAX	1	0.26882	0.26846	0.570848	931	0	-0.99558	0.73118	0.7311	0.767594	2194	0	-0.99558
PLA2R1	1	0.26882	0.26846	0.570848	932	0	-0.99558	0.73118	0.7311	0.767594	2079	0	-0.99558
PRSS12	1	0.26882	0.26846	0.570848	933	0	-0.99558	0.73118	0.7311	0.767594	2078	0	-0.99558
NCR1	1	0.26882	0.26846	0.570848	934	0	-0.99558	0.73118	0.7311	0.767594	2200	0	-0.99558
SPINT1	1	0.26882	0.26846	0.570848	935	0	-0.99558	0.73118	0.7311	0.767594	2201	0	-0.99558
OSBPL3	1	0.26882	0.26846	0.570848	936	0	-0.99558	0.73118	0.7311	0.767594	2198	0	-0.99558
SUPV3L1	1	0.26882	0.26846	0.570848	937	0	-0.99558	0.73118	0.7311	0.767594	2199	0	-0.99558
CXCL3	1	0.26882	0.26846	0.570848	938	0	-0.99558	0.73118	0.7311	0.767594	2190	0	-0.99558
BBS4	1	0.26882	0.26846	0.570848	939	0	-0.99558	0.73118	0.7311	0.767594	2068	0	-0.99558
MINA	1	0.26882	0.26846	0.570848	940	0	-0.99558	0.73118	0.7311	0.767594	2067	0	-0.99558
TMEM212	1	0.26882	0.26846	0.570848	941	0	-0.99558	0.73118	0.7311	0.767594	2213	0	-0.99558
ZBBX	1	0.26882	0.26846	0.570848	942	0	-0.99558	0.73118	0.7311	0.767594	2076	0	-0.99558
TXNRD2	1	0.26882	0.26846	0.570848	943	0	-0.99558	0.73118	0.7311	0.767594	2210	0	-0.99558
BPIFA1	1	0.26882	0.26846	0.570848	944	0	-0.99558	0.73118	0.7311	0.767594	2216	0	-0.99558
PPP1R12B	1	0.26882	0.26846	0.570848	945	0	-0.99558	0.73118	0.7311	0.767594	2214	0	-0.99558
TES	1	0.26882	0.26846	0.570848	946	0	-0.99558	0.73118	0.7311	0.767594	2096	0	-0.99558
ETV3	1	0.26882	0.26846	0.570848	947	0	-0.99558	0.73118	0.7311	0.767594	2215	0	-0.99558
UGDH	1	0.26882	0.26846	0.570848	948	0	-0.99558	0.73118	0.7311	0.767594	2074	0	-0.99558
NR4A3	1	0.26882	0.26846	0.570848	949	0	-0.99558	0.73118	0.7311	0.767594	2192	0	-0.99558
IMPA1	1	0.26882	0.26846	0.570848	950	0	-0.99558	0.73118	0.7311	0.767594	2077	0	-0.99558
LBR	1	0.26882	0.26846	0.570848	951	0	-0.99558	0.73118	0.7311	0.767594	2202	0	-0.99558
ZNF639	1	0.26882	0.26846	0.570848	952	0	-0.99558	0.73118	0.7311	0.767594	2211	0	-0.99558
KLC4	1	0.26882	0.26846	0.570848	953	0	-0.99558	0.73118	0.7311	0.767594	2212	0	-0.99558
NACC1	1	0.26882	0.26846	0.570848	954	0	-0.99558	0.73118	0.7311	0.767594	2075	0	-0.99558
PPP1R3F	1	0.26882	0.26846	0.570848	955	0	-0.99558	0.73118	0.7311	0.767594	2061	0	-0.99558
ACE	1	0.26882	0.26846	0.570848	956	0	-0.99558	0.73118	0.7311	0.767594	2034	0	-0.99558
ANXA11	1	0.26882	0.26846	0.570848	957	0	-0.99558	0.73118	0.7311	0.767594	2035	0	-0.99558
PALM	1	0.26882	0.26846	0.570848	958	0	-0.99558	0.73118	0.7311	0.767594	2111	0	-0.99558
GNPDA1	1	0.26882	0.26846	0.570848	959	0	-0.99558	0.73118	0.7311	0.767594	2101	0	-0.99558
BLOC1S3	1	0.26882	0.26846	0.570848	960	0	-0.99558	0.73118	0.7311	0.767594	2103	0	-0.99558
NTSR2	1	0.26882	0.26846	0.570848	961	0	-0.99558	0.73118	0.7311	0.767594	2102	0	-0.99558
RETNLB	1	0.26882	0.26846	0.570848	962	0	-0.99558	0.73118	0.7311	0.767594	2033	0	-0.99558
C17orf72	1	0.26882	0.26846	0.570848	963	0	-0.99558	0.73118	0.7311	0.767594	2120	0	-0.99558
SCML1	1	0.26882	0.26846	0.570848	964	0	-0.99558	0.73118	0.7311	0.767594	2021	0	-0.99558
GTF3C1	1	0.26882	0.26846	0.570848	965	0	-0.99558	0.73118	0.7311	0.767594	2011	0	-0.99558
OBSL1	1	0.26882	0.26846	0.570848	966	0	-0.99558	0.73118	0.7311	0.767594	2121	0	-0.99558
HECTD3	1	0.26882	0.26846	0.570848	967	0	-0.99558	0.73118	0.7311	0.767594	2032	0	-0.99558
C16orf13	1	0.26882	0.26846	0.570848	968	0	-0.99558	0.73118	0.7311	0.767594	2029	0	-0.99558
TCHH	1	0.26882	0.26846	0.570848	969	0	-0.99558	0.73118	0.7311	0.767594	2030	0	-0.99558
ZNF669	1	0.26882	0.26846	0.570848	970	0	-0.99558	0.73118	0.7311	0.767594	2105	0	-0.99558
STATH	1	0.26882	0.26846	0.570848	971	0	-0.99558	0.73118	0.7311	0.767594	2106	0	-0.99558
ZNF438	1	0.26882	0.26846	0.570848	972	0	-0.99558	0.73118	0.7311	0.767594	2066	0	-0.99558
G6PC2	1	0.26882	0.26846	0.570848	973	0	-0.99558	0.73118	0.7311	0.767594	2097	0	-0.99558
IL22RA1	1	0.26882	0.26846	0.570848	974	0	-0.99558	0.73118	0.7311	0.767594	2099	0	-0.99558
SIGLEC11	1	0.26882	0.26846	0.570848	975	0	-0.99558	0.73118	0.7311	0.767594	2109	0	-0.99558
ANKRD18A	1	0.26882	0.26846	0.570848	976	0	-0.99558	0.73118	0.7311	0.767594	2104	0	-0.99558
ZDHHC2	1	0.26882	0.26846	0.570848	977	0	-0.99558	0.73118	0.7311	0.767594	2022	0	-0.99558
ZNF554	1	0.26882	0.26846	0.570848	978	0	-0.99558	0.73118	0.7311	0.767594	2100	0	-0.99558
RFXANK	1	0.26882	0.26846	0.570848	979	0	-0.99558	0.73118	0.7311	0.767594	2024	0	-0.99558
ERCC4	1	0.26882	0.26846	0.570848	980	0	-0.99558	0.73118	0.7311	0.767594	2025	0	-0.99558
ALOX5AP	1	0.26882	0.26846	0.570848	981	0	-0.99558	0.73118	0.7311	0.767594	2026	0	-0.99558
LAMC1	1	0.26882	0.26846	0.570848	982	0	-0.99558	0.73118	0.7311	0.767594	2027	0	-0.99558
TFG	1	0.26882	0.26846	0.570848	983	0	-0.99558	0.73118	0.7311	0.767594	2028	0	-0.99558
IP6K3	1	0.26882	0.26846	0.570848	984	0	-0.99558	0.73118	0.7311	0.767594	2122	0	-0.99558
LGALS12	1	0.26882	0.26846	0.570848	985	0	-0.99558	0.73118	0.7311	0.767594	2053	0	-0.99558
NLRP3	1	0.26882	0.26846	0.570848	986	0	-0.99558	0.73118	0.7311	0.767594	2054	0	-0.99558
PRKAG2	1	0.26882	0.26846	0.570848	987	0	-0.99558	0.73118	0.7311	0.767594	2055	0	-0.99558
VEPH1	1	0.26882	0.26846	0.570848	988	0	-0.99558	0.73118	0.7311	0.767594	2056	0	-0.99558
SLC25A5	1	0.26882	0.26846	0.570848	989	0	-0.99558	0.73118	0.7311	0.767594	2057	0	-0.99558
FAM193A	1	0.26882	0.26846	0.570848	990	0	-0.99558	0.73118	0.7311	0.767594	2058	0	-0.99558
ITSN1	1	0.26882	0.26846	0.570848	991	0	-0.99558	0.73118	0.7311	0.767594	2060	0	-0.99558
XKR3	1	0.26882	0.26846	0.570848	992	0	-0.99558	0.73118	0.7311	0.767594	2125	0	-0.99558
ECT2	1	0.26882	0.26846	0.570848	993	0	-0.99558	0.73118	0.7311	0.767594	2124	0	-0.99558
FIP1L1	1	0.26882	0.26846	0.570848	994	0	-0.99558	0.73118	0.7311	0.767594	2059	0	-0.99558
AGA	1	0.26882	0.26846	0.570848	995	0	-0.99558	0.73118	0.7311	0.767594	2063	0	-0.99558
EEF1D	1	0.26882	0.26846	0.570848	996	0	-0.99558	0.73118	0.7311	0.767594	2064	0	-0.99558
TRAF3IP2	1	0.26882	0.26846	0.570848	997	0	-0.99558	0.73118	0.7311	0.767594	2062	0	-0.99558
HDGF	1	0.26882	0.26846	0.570848	998	0	-0.99558	0.73118	0.7311	0.767594	2007	0	-0.99558
SEC14L2	1	0.26882	0.26846	0.570848	999	0	-0.99558	0.73118	0.7311	0.767594	2008	0	-0.99558
NRP2	1	0.26882	0.26846	0.570848	1000	0	-0.99558	0.73118	0.7311	0.767594	2009	0	-0.99558
TRAF3	1	0.26882	0.26846	0.570848	1001	0	-0.99558	0.73118	0.7311	0.767594	2010	0	-0.99558
PLEKHM3	1	0.26882	0.26846	0.570848	1002	0	-0.99558	0.73118	0.7311	0.767594	2012	0	-0.99558
CMPK2	1	0.26882	0.26846	0.570848	1003	0	-0.99558	0.73118	0.7311	0.767594	2119	0	-0.99558
HESX1	1	0.26882	0.26846	0.570848	1004	0	-0.99558	0.73118	0.7311	0.767594	2013	0	-0.99558
LY75-CD302	1	0.26882	0.26846	0.570848	1005	0	-0.99558	0.73118	0.7311	0.767594	2014	0	-0.99558
CPA6	1	0.26882	0.26846	0.570848	1006	0	-0.99558	0.73118	0.7311	0.767594	2015	0	-0.99558
ZNF436	1	0.26882	0.26846	0.570848	1007	0	-0.99558	0.73118	0.7311	0.767594	2016	0	-0.99558
NOS1	1	0.26882	0.26846	0.570848	1008	0	-0.99558	0.73118	0.7311	0.767594	2017	0	-0.99558
URM1	1	0.26882	0.26846	0.570848	1009	0	-0.99558	0.73118	0.7311	0.767594	2018	0	-0.99558
ETV4	1	0.26882	0.26846	0.570848	1010	0	-0.99558	0.73118	0.7311	0.767594	2019	0	-0.99558
PSG11	1	0.26882	0.26846	0.570848	1011	0	-0.99558	0.73118	0.7311	0.767594	2020	0	-0.99558
ZNF746	1	0.26882	0.26846	0.570848	1012	0	-0.99558	0.73118	0.7311	0.767594	2134	0	-0.99558
KCNJ13	1	0.26882	0.26846	0.570848	1013	0	-0.99558	0.73118	0.7311	0.767594	2087	0	-0.99558
AQP8	1	0.26882	0.26846	0.570848	1014	0	-0.99558	0.73118	0.7311	0.767594	2139	0	-0.99558
HDAC8	1	0.26882	0.26846	0.570848	1015	0	-0.99558	0.73118	0.7311	0.767594	2127	0	-0.99558
POU6F2	1	0.26882	0.26846	0.570848	1016	0	-0.99558	0.73118	0.7311	0.767594	2132	0	-0.99558
SHE	1	0.26882	0.26846	0.570848	1017	0	-0.99558	0.73118	0.7311	0.767594	2133	0	-0.99558
LRP12	1	0.26882	0.26846	0.570848	1018	0	-0.99558	0.73118	0.7311	0.767594	2130	0	-0.99558
PRPSAP2	1	0.26882	0.26846	0.570848	1019	0	-0.99558	0.73118	0.7311	0.767594	2138	0	-0.99558
DPP10	1	0.26882	0.26846	0.570848	1020	0	-0.99558	0.73118	0.7311	0.767594	2135	0	-0.99558
DDX60L	1	0.26882	0.26846	0.570848	1021	0	-0.99558	0.73118	0.7311	0.767594	2136	0	-0.99558
S100Z	1	0.26882	0.26846	0.570848	1022	0	-0.99558	0.73118	0.7311	0.767594	2082	0	-0.99558
ATL2	1	0.26882	0.26846	0.570848	1023	0	-0.99558	0.73118	0.7311	0.767594	2140	0	-0.99558
RQCD1	1	0.26882	0.26846	0.570848	1024	0	-0.99558	0.73118	0.7311	0.767594	2086	0	-0.99558
GPR132	1	0.26882	0.26846	0.570848	1025	0	-0.99558	0.73118	0.7311	0.767594	2141	0	-0.99558
AGXT2L1	1	0.26882	0.26846	0.570848	1026	0	-0.99558	0.73118	0.7311	0.767594	2131	0	-0.99558
PKD2L2	1	0.26882	0.26846	0.570848	1027	0	-0.99558	0.73118	0.7311	0.767594	2144	0	-0.99558
ARL16	1	0.26882	0.26846	0.570848	1028	0	-0.99558	0.73118	0.7311	0.767594	2149	0	-0.99558
C1orf63	1	0.26882	0.26846	0.570848	1029	0	-0.99558	0.73118	0.7311	0.767594	2154	0	-0.99558
MTMR7	1	0.26882	0.26846	0.570848	1030	0	-0.99558	0.73118	0.7311	0.767594	2143	0	-0.99558
NLRC4	1	0.26882	0.26846	0.570848	1031	0	-0.99558	0.73118	0.7311	0.767594	2147	0	-0.99558
AC013461.1	1	0.26882	0.26846	0.570848	1032	0	-0.99558	0.73118	0.7311	0.767594	2145	0	-0.99558
CPOX	1	0.26882	0.26846	0.570848	1033	0	-0.99558	0.73118	0.7311	0.767594	2084	0	-0.99558
OLR1	1	0.26882	0.26846	0.570848	1034	0	-0.99558	0.73118	0.7311	0.767594	2150	0	-0.99558
MGST1	1	0.26882	0.26846	0.570848	1035	0	-0.99558	0.73118	0.7311	0.767594	2151	0	-0.99558
TFEC	1	0.26882	0.26846	0.570848	1036	0	-0.99558	0.73118	0.7311	0.767594	2152	0	-0.99558
LMOD1	1	0.26882	0.26846	0.570848	1037	0	-0.99558	0.73118	0.7311	0.767594	2156	0	-0.99558
IRF6	1	0.26882	0.26846	0.570848	1038	0	-0.99558	0.73118	0.7311	0.767594	2083	0	-0.99558
TTYH1	1	0.26882	0.26846	0.570848	1039	0	-0.99558	0.73118	0.7311	0.767594	2085	0	-0.99558
FAM65C	1	0.26882	0.26846	0.570848	1040	0	-0.99558	0.73118	0.7311	0.767594	2088	0	-0.99558
CAMKK1	1	0.26882	0.26846	0.570848	1041	0	-0.99558	0.73118	0.7311	0.767594	2161	0	-0.99558
NAA60	1	0.26882	0.26846	0.570848	1042	0	-0.99558	0.73118	0.7311	0.767594	2162	0	-0.99558
POLR2C	1	0.26882	0.26846	0.570848	1043	0	-0.99558	0.73118	0.7311	0.767594	2163	0	-0.99558
RBM39	1	0.26882	0.26846	0.570848	1044	0	-0.99558	0.73118	0.7311	0.767594	2113	0	-0.99558
ZNF480	1	0.26882	0.26846	0.570848	1045	0	-0.99558	0.73118	0.7311	0.767594	2116	0	-0.99558
RERGL	1	0.26882	0.26846	0.570848	1046	0	-0.99558	0.73118	0.7311	0.767594	2181	0	-0.99558
PLCH1	1	0.26882	0.26846	0.570848	1047	0	-0.99558	0.73118	0.7311	0.767594	2182	0	-0.99558
EMILIN1	1	0.26882	0.26846	0.570848	1048	0	-0.99558	0.73118	0.7311	0.767594	2164	0	-0.99558
INSM2	1	0.26882	0.26846	0.570848	1049	0	-0.99558	0.73118	0.7311	0.767594	2098	0	-0.99558
C17orf80	1	0.26882	0.26846	0.570848	1050	0	-0.99558	0.73118	0.7311	0.767594	2170	0	-0.99558
FBXW2	1	0.26882	0.26846	0.570848	1051	0	-0.99558	0.73118	0.7311	0.767594	2159	0	-0.99558
XRCC4	1	0.26882	0.26846	0.570848	1052	0	-0.99558	0.73118	0.7311	0.767594	2160	0	-0.99558
MTF1	1	0.26882	0.26846	0.570848	1053	0	-0.99558	0.73118	0.7311	0.767594	2157	0	-0.99558
ZBED6	1	0.26882	0.26846	0.570848	1054	0	-0.99558	0.73118	0.7311	0.767594	2158	0	-0.99558
PSMD8	1	0.26882	0.26846	0.570848	1055	0	-0.99558	0.73118	0.7311	0.767594	2180	0	-0.99558
