sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ACVR2A_m148653941	ACVR2A	626.75/638.3	401.04/1095.1	632.53	748.09	0.24173	66.731	17502	0.87351	0.80881	0.19119	0.38239	0.5707	True
ADAM10_m59009777	ADAM10	580.85/997.35	929.48/911.34	789.1	920.41	0.22181	86734	22620	0.87308	0.80869	0.19131	0.38262	0.5707	True
AFAP1L2_m116093045	AFAP1L2	762.86/827.36	641.34/685.16	795.11	663.25	-0.26125	2080.3	22820	0.8729	0.19136	0.80864	0.38272	0.5707	False
ACVR1_m158637066	ACVR1	764.44/643.51	575.22/587.14	703.98	581.18	-0.27612	7313.1	19815	0.87236	0.1915	0.8085	0.38301	0.5707	False
AGBL5_m27275975	AGBL5	838.83/910.62	663.38/807.7	874.73	735.54	-0.24972	2576.9	25491	0.87179	0.19166	0.80834	0.38332	0.5707	False
ACTL7A_m111624684	ACTL7A	574.52/339.97	517.16/587.65	457.24	552.4	0.27221	27508	12014	0.86817	0.80735	0.19265	0.38531	0.5728	True
ACAD9_m128598614	ACAD9	728.04/943.58	1469.2/471.24	835.81	970.23	0.21491	23228	24180	0.86443	0.80632	0.19368	0.38735	0.57498	True
ADRB1_p115803909	ADRB1	622/619.22	602.09/864.88	620.61	733.49	0.24072	3.8616	17121	0.86265	0.80584	0.19416	0.38833	0.57558	True
AEBP2_m19615578	AEBP2	375.1/655.65	699.4/533.02	515.37	616.21	0.25734	39353	13802	0.85829	0.80463	0.19537	0.39073	0.57829	True
AHRR_p344042	AHRR	1324.7/513.42	713.37/843.43	919.07	778.4	-0.23937	3.2911e+05	26996	0.85612	0.19597	0.80403	0.39193	0.5792	False
ACAT2_p160183121	ACAT2	1796.4/1882	1916/1344.3	1839.2	1630.1	-0.17397	3662.4	60377	0.85073	0.19746	0.80254	0.39492	0.58275	False
ACTL7A_p111624686	ACTL7A	367.19/116.21	90.314/264.98	241.7	177.65	-0.44207	31494	5738.3	0.84762	0.19833	0.80167	0.39665	0.58344	False
ACVR1_p158655928	ACVR1	310.21/300.07	457.48/299.7	305.14	378.59	0.31025	51.39	7517.7	0.84712	0.80149	0.19851	0.39701	0.58344	True
ACBD6_p180471344	ACBD6	1120.6/1262.7	1186.4/1519.9	1191.6	1353.2	0.18326	10107	36489	0.84568	0.80114	0.19886	0.39773	0.58344	True
ACTN1_p69392370	ACTN1	2288.6/1594	1672.4/1781.8	1941.3	1727.1	-0.16856	2.4121e+05	64286	0.84472	0.19913	0.80087	0.39827	0.58344	False
ADCY1_m45614323	ADCY1	764.44/891.54	855.3/1062	827.99	958.62	0.21111	8076.8	23918	0.84466	0.80085	0.19915	0.3983	0.58344	True
ADPRHL2_m36554512	ADPRHL2	533.37/790.94	674.67/876.62	662.16	775.64	0.22791	33171	18457	0.83537	0.79825	0.20175	0.40351	0.5902	True
AES_p3061179	AES	289.63/303.54	96.228/354.83	296.59	225.53	-0.3936	96.69	7274	0.83385	0.20218	0.79782	0.40437	0.59059	False
ADIRF_p88728315	ADIRF	756.53/986.94	1100.4/907.76	871.74	1004.1	0.20372	26544	25390	0.83069	0.79693	0.20307	0.40615	0.59233	True
AEBP2_m19615572	AEBP2	1101.6/457.91	621.45/691.29	779.74	656.37	-0.24813	2.0714e+05	22309	0.82596	0.20441	0.79559	0.40882	0.59536	False
ADAR_p154574121	ADAR	0/8.6726	0/0	4.3363	0	-2.4158	37.607	54.999	0.82395	0.79502	0.20498	0.40997	0.59577	False
ABTB1_m127395860	ABTB1	1017.7/1077.1	754.77/1048.2	1047.4	901.47	-0.21625	1767.6	31416	0.82337	0.20515	0.79485	0.4103	0.59577	False
ACVR1_p158637035	ACVR1	2168.3/1346	1438.6/1683.8	1757.1	1561.2	-0.17048	3.381e+05	57263	0.81887	0.20643	0.79357	0.41286	0.59862	False
ACTL6A_p179291144	ACTL6A	199.42/438.83	124.72/368.11	319.13	246.41	-0.37171	28659	7918.5	0.81759	0.2068	0.7932	0.41359	0.59881	False
AEBP1_p44144359	AEBP1	829.34/860.32	492.43/942.99	844.83	717.71	-0.23495	480.03	24483	0.8124	0.20828	0.79172	0.41656	0.60223	False
ABI1_m27149764	ABI1	220/324.35	173.1/239.96	272.18	206.53	-0.3965	5445.4	6584.8	0.81005	0.20896	0.79104	0.41791	0.60332	False
ACRC_m70811980	ACRC	496.97/490.87	379.53/793.4	493.92	586.47	0.24732	18.604	13138	0.80743	0.79029	0.20971	0.41942	0.60462	True
ACBD6_p180471350	ACBD6	653.66/525.56	642.95/740.81	589.61	691.88	0.23041	8204.4	16133	0.80522	0.78965	0.21035	0.42069	0.60485	True
ADARB1_m46591572	ADARB1	221.58/182.12	192.46/321.14	201.85	256.8	0.34581	778.31	4657.3	0.80513	0.7893	0.2107	0.4214	0.60485	True
AEN_m89169500	AEN	731.21/555.05	631.66/439.59	643.13	535.62	-0.26343	15517	17843	0.8048	0.21047	0.78953	0.42094	0.60485	False
ACTR3_p114688931	ACTR3	777.11/751.05	498.34/792.89	764.08	645.62	-0.2427	339.57	21790	0.8025	0.21113	0.78887	0.42226	0.60494	False
ADNP2_p77891053	ADNP2	381.43/313.95	288.15/257.32	347.69	272.73	-0.34918	2277	8745.6	0.8018	0.21133	0.78867	0.42267	0.60494	False
ADCK4_m41220523	ADCK4	609.34/757.98	748.32/397.72	683.66	573.02	-0.25429	11048	19154	0.79946	0.21201	0.78799	0.42402	0.60556	False
AFF2_m147967463	AFF2	650.49/889.81	792.4/984.86	770.15	888.63	0.20619	28636	21991	0.79895	0.78784	0.21216	0.42432	0.60556	True
ACVR1C_p158443786	ACVR1C	1517.8/896.75	1080/1028.8	1207.3	1054.4	-0.19518	1.9286e+05	37045	0.79436	0.21349	0.78651	0.42698	0.60747	False
ACVR2B_p38518817	ACVR2B	1362.7/1718.9	1406.9/2026.9	1540.8	1716.9	0.15601	63439	49165	0.79407	0.78642	0.21358	0.42715	0.60747	True
AFF2_p147891422	AFF2	131.36/612.28	318.79/270.59	371.82	294.69	-0.33441	1.1564e+05	9453.1	0.79352	0.21374	0.78626	0.42748	0.60747	False
ADARB2_p1421307	ADARB2	451.07/293.13	320.94/575.9	372.1	448.42	0.2685	12472	9461.3	0.78462	0.78365	0.21635	0.4327	0.61402	True
ADD1_p2877761	ADD1	1519.4/633.1	911.74/960.86	1076.2	936.3	-0.20076	3.9276e+05	32422	0.7772	0.21852	0.78148	0.43704	0.6193	False
AGFG1_p228337142	AGFG1	0/41.628	0/69.946	20.814	34.973	0.72164	866.46	336.15	0.77224	0.74768	0.25232	0.50463	0.68402	True
AHCTF1_p247079429	AHCTF1	647.32/879.4	626.82/672.91	763.36	649.87	-0.2319	26929	21767	0.76928	0.22086	0.77914	0.44173	0.62426	False
ACTL7A_m111624726	ACTL7A	436.83/296.6	355.34/229.75	366.71	292.55	-0.325	9831.3	9302.7	0.76916	0.2209	0.7791	0.4418	0.62426	False
ADRB2_p148206418	ADRB2	477.98/402.41	393.51/322.67	440.19	358.09	-0.29706	2855.3	11496	0.76578	0.2219	0.7781	0.44381	0.62622	False
ACTR1A_p104250304	ACTR1A	704.3/1016.4	930.56/1031.3	860.36	980.94	0.18901	48711	25006	0.76248	0.77711	0.22289	0.44577	0.62774	True
AFF1_m87967382	AFF1	400.42/339.97	123.11/469.71	370.19	296.41	-0.31973	1827.6	9405.1	0.76102	0.22332	0.77668	0.44665	0.62774	False
AGTPBP1_m88296222	AGTPBP1	1801.1/882.87	1026.2/1346.3	1342	1186.3	-0.17778	4.2159e+05	41883	0.76081	0.22338	0.77662	0.44677	0.62774	False
ADCK3_m227149096	ADCK3	291.22/405.88	369.86/469.2	348.55	419.53	0.26672	6573.5	8770.6	0.75793	0.77573	0.22427	0.44854	0.62852	True
ADRB2_p148206450	ADRB2	655.24/856.85	813.9/475.84	756.05	644.87	-0.22914	20324	21525	0.75777	0.22429	0.77571	0.44859	0.62852	False
ADRBK2_m25961078	ADRBK2	340.28/409.35	424.15/472.77	374.81	448.46	0.25819	2385	9541.2	0.754	0.77456	0.22544	0.45088	0.63085	True
ACTRT3_m169487267	ACTRT3	683.73/660.85	721.98/827.61	672.29	774.79	0.20444	261.66	18785	0.74788	0.77274	0.22726	0.45453	0.63401	True
ADK_p76074481	ADK	471.65/72.85	217.18/206.26	272.25	211.72	-0.36123	79519	6586.9	0.74675	0.22761	0.77239	0.45521	0.63401	False
ADRM1_p60878687	ADRM1	218.41/312.21	365.56/45.95	265.31	205.75	-0.36521	4399.2	6392.9	0.74607	0.22781	0.77219	0.45563	0.63401	False
AFF1_p87967890	AFF1	887.9/983.47	448.88/1174.8	935.68	811.83	-0.2046	4567.4	27563	0.74599	0.22784	0.77216	0.45567	0.63401	False
ACTR3_p114684941	ACTR3	1025.6/1068.5	1055.8/1300.9	1047	1178.4	0.17032	919.01	31403	0.74108	0.77068	0.22932	0.45864	0.63642	True
AHCTF1_m247067252	AHCTF1	212.08/294.87	361.26/30.633	253.47	195.94	-0.36973	3426.8	6063.5	0.74025	0.22957	0.77043	0.45915	0.63642	False
AGPAT5_p6566262	AGPAT5	750.2/475.26	809.6/608.07	612.73	708.84	0.20988	37797	16869	0.73997	0.77034	0.22966	0.45932	0.63642	True
AEBP2_p19615544	AEBP2	802.43/733.7	627.36/690.27	768.07	658.81	-0.22104	2361.8	21922	0.73787	0.2303	0.7697	0.46059	0.6373	False
ADCK3_p227149104	ADCK3	1753.6/1630.4	1814.3/1911.5	1692	1862.9	0.13873	7587.5	54808	0.72995	0.76729	0.23271	0.46542	0.64309	True
ADK_p76074475	ADK	213.66/27.752	212.88/102.11	120.71	157.5	0.38103	17282	2567.6	0.72602	0.76406	0.23594	0.47188	0.65033	True
ABCB8_p150730705	ABCB8	1175.9/905.42	752.62/1074.7	1040.7	913.67	-0.1876	36593	31182	0.71929	0.23598	0.76402	0.47196	0.65033	False
AHNAK_m62303507	AHNAK	125.03/230.69	249.44/17.359	177.86	133.4	-0.41233	5581.7	4022.4	0.70722	0.23971	0.76029	0.47943	0.65932	False
ADCK2_p140373158	ADCK2	902.14/931.44	733.8/867.94	916.79	800.87	-0.19479	429.12	26918	0.70651	0.23994	0.76006	0.47987	0.65932	False
ACAD11_m132378519	ACAD11	432.08/430.16	386.52/326.24	431.12	356.38	-0.27396	1.8379	11222	0.70555	0.24023	0.75977	0.48047	0.65932	False
ADAP1_m994101	ADAP1	1236.1/778.8	774.66/996.09	1007.4	885.37	-0.18614	1.0456e+05	30030	0.70442	0.24059	0.75941	0.48117	0.65939	False
ACTL6B_m100253443	ACTL6B	1199.7/1254.1	1439.7/1284.6	1226.9	1362.1	0.15073	1478	37743	0.69607	0.75681	0.24319	0.48639	0.66561	True
ADNP2_p77875499	ADNP2	802.43/600.14	386.52/821.48	701.29	604	-0.21512	20460	19727	0.69264	0.24427	0.75573	0.48853	0.66701	False
ACTL6B_m100253168	ACTL6B	808.76/917.56	402.11/1104.8	863.16	753.48	-0.19582	5918.6	25101	0.69231	0.24437	0.75563	0.48874	0.66701	False
ADRBK1_m67034255	ADRBK1	631.5/964.39	633.81/1170.7	797.94	902.26	0.17704	55409	22914	0.68909	0.75462	0.24538	0.49077	0.66886	True
ACAT2_p160183940	ACAT2	23.741/0	22.041/19.912	11.87	20.976	0.77191	281.81	175.73	0.68691	0.69797	0.30203	0.60405	0.75715	True
ADRA1B_m159344028	ADRA1B	1157/515.15	792.94/665.76	836.05	729.35	-0.19673	2.0596e+05	24189	0.68608	0.24633	0.75367	0.49266	0.67053	False
ADARB1_m46595715	ADARB1	807.18/369.45	402.65/600.92	588.32	501.79	-0.22909	95802	16092	0.68212	0.24758	0.75242	0.49516	0.67302	False
ADH7_p100349698	ADH7	1171.2/827.36	847.23/1384.6	999.28	1115.9	0.15913	59111	29748	0.6763	0.75057	0.24943	0.49885	0.67711	True
ABLIM2_p8108320	ABLIM2	161.44/65.912	83.326/209.33	113.67	146.33	0.36148	4562.4	2395.1	0.6672	0.7451	0.2549	0.50979	0.68729	True
ACTR5_m37377171	ACTR5	471.65/433.63	410.71/349.73	452.64	380.22	-0.25091	722.6	11874	0.6646	0.25315	0.74685	0.5063	0.68536	False
ADRB3_m37823867	ADRB3	270.64/232.43	213.96/391.59	251.53	302.78	0.26654	730.26	6009.7	0.66101	0.74555	0.25445	0.50891	0.68702	True
AHCTF1_p247076572	AHCTF1	593.51/723.29	940.23/555.48	658.4	747.86	0.18353	8421.5	18335	0.66064	0.74558	0.25442	0.50885	0.68702	True
ADCK1_p78285386	ADCK1	872.07/671.26	578.44/772.47	771.66	675.45	-0.19185	20162	22041	0.64803	0.25848	0.74152	0.51696	0.69602	False
ADRB3_p37823952	ADRB3	1327.9/1424	1295/1189.1	1376	1242.1	-0.14759	4622.6	43116	0.64487	0.25951	0.74049	0.51901	0.69651	False
ADI1_p3523171	ADI1	685.31/152.64	480.6/223.11	418.97	351.86	-0.25122	1.4187e+05	10856	0.64423	0.25971	0.74029	0.51943	0.69651	False
AHNAK2_m105423801	AHNAK2	1308.9/1616.6	1270.8/1377.5	1462.7	1324.2	-0.14348	47332	46286	0.64409	0.25976	0.74024	0.51952	0.69651	False
ADPRHL2_p36554520	ADPRHL2	1187/1030.3	1169.8/812.29	1108.7	991.04	-0.16166	12281	33558	0.64211	0.2604	0.7396	0.5208	0.69651	False
ACP1_m264989	ACP1	1568.5/1302.6	1494.5/1103.3	1435.5	1298.9	-0.1442	35334	45289	0.64209	0.26041	0.73959	0.52082	0.69651	False
ADRBK1_p67034166	ADRBK1	1367.5/1184.7	1355.8/1450	1276.1	1402.9	0.13659	16704	39505	0.63804	0.73828	0.26172	0.52345	0.6991	True
AHRR_m353878	AHRR	1.5827/81.522	0/56.161	41.553	28.08	-0.54919	3195.2	747.46	0.63177	0.26377	0.73623	0.52754	0.70362	False
ADH7_m100349694	ADH7	873.65/1007.8	874.65/799.53	940.7	837.09	-0.16817	8991.8	27735	0.62217	0.26691	0.73309	0.53383	0.71106	False
AEN_p89169516	AEN	1555.8/1044.2	1463.3/887.34	1300	1175.3	-0.14532	1.3088e+05	40366	0.62049	0.26747	0.73253	0.53493	0.71158	False
ADD3_p111860411	ADD3	639.41/815.22	445.66/832.2	727.32	638.93	-0.18665	15455	20579	0.61614	0.2689	0.7311	0.5378	0.71445	False
ACVRL1_m52306307	ACVRL1	881.56/953.98	887.55/746.43	917.77	816.99	-0.16763	2622.3	26952	0.6139	0.26964	0.73036	0.53928	0.71546	False
AGTPBP1_p88307644	AGTPBP1	326.04/327.82	233.85/310.42	326.93	272.13	-0.26379	1.5971	8143.3	0.60756	0.27174	0.72826	0.54348	0.72008	False
ACTN1_m69445718	ACTN1	1169.6/617.49	938.62/652.49	893.55	795.55	-0.16739	1.5242e+05	26129	0.60626	0.27217	0.72783	0.54434	0.72027	False
ACO2_m41903807	ACO2	511.21/1099.7	737.03/689.76	805.45	713.39	-0.17486	1.7315e+05	23165	0.60483	0.27264	0.72736	0.54529	0.72056	False
ADAR_p154574043	ADAR	824.59/1021.6	914.97/732.64	923.11	823.81	-0.16401	19413	27134	0.60284	0.27331	0.72669	0.54661	0.72078	False
ADAD1_m123301295	ADAD1	640.99/867.26	816.05/516.17	754.13	666.11	-0.17879	25598	21461	0.6008	0.27399	0.72601	0.54798	0.72078	False
ACVR2B_p38518841	ACVR2B	633.08/483.93	624.67/640.23	558.51	632.45	0.17909	11123	15150	0.60079	0.72601	0.27399	0.54798	0.72078	True
ADNP_p49510949	ADNP	462.15/868.99	483.83/1010.9	665.57	747.36	0.16698	82761	18567	0.60025	0.72583	0.27417	0.54834	0.72078	True
ACO2_p41895716	ACO2	326.04/339.97	344.59/429.89	333	387.24	0.21709	97.007	8318.8	0.59466	0.72393	0.27607	0.55214	0.72395	True
ABCF1_m30539291	ABCF1	232.66/282.73	163.96/444.69	257.69	304.33	0.23912	1253.5	6180.5	0.59321	0.72333	0.27667	0.55333	0.72395	True
AFTPH_m64778841	AFTPH	804.01/445.77	911.74/493.71	624.89	702.72	0.1691	64168	17258	0.59248	0.72323	0.27677	0.55353	0.72395	True
ACLY_m40070116	ACLY	1087.3/1077.1	1054.2/896.53	1082.2	975.37	-0.14984	51.824	32631	0.59155	0.27708	0.72292	0.55415	0.72395	False
AAAS_p53714391	AAAS	447.9/692.07	512.86/479.92	569.99	496.39	-0.19909	29809	15512	0.59095	0.27728	0.72272	0.55455	0.72395	False
ADRA1B_m159343996	ADRA1B	805.6/511.68	783.8/693.33	658.64	738.57	0.165	43192	18343	0.59014	0.72245	0.27755	0.5551	0.72395	True
AHNAK2_m105423822	AHNAK2	340.28/718.09	604.78/593.26	529.19	599.02	0.17852	71370	14232	0.58541	0.72086	0.27914	0.55828	0.72714	True
ADCK5_m145603095	ADCK5	976.53/993.88	723.05/1048.7	985.2	885.86	-0.15317	150.54	29262	0.58072	0.28072	0.71928	0.56143	0.7303	False
AHRR_m353892	AHRR	378.27/147.43	246.21/371.68	262.85	308.95	0.23231	26642	6324.1	0.57968	0.7188	0.2812	0.5624	0.73061	True
ABHD14B_p52004005	ABHD14B	201/405.88	284.38/421.72	303.44	353.05	0.21779	20987	7469.2	0.57402	0.71696	0.28304	0.56608	0.73443	True
ADRA1B_p159343940	ADRA1B	1157/1222.8	1081.6/1080.8	1189.9	1081.2	-0.13804	2170.1	36427	0.56934	0.28456	0.71544	0.56912	0.73714	False
AATK_m79102325	AATK	1001.9/1252.3	1007.4/1036.4	1127.1	1021.9	-0.14117	31368	34206	0.56858	0.28482	0.71518	0.56964	0.73714	False
ABHD14B_m52004106	ABHD14B	481.14/385.06	442.43/303.78	433.1	373.11	-0.21459	4615.5	11282	0.5649	0.28607	0.71393	0.57214	0.73941	False
AGAP3_p150784015	AGAP3	523.87/657.38	668.75/655.55	590.63	662.15	0.16465	8912.2	16165	0.56256	0.71313	0.28687	0.57374	0.73987	True
ADRB2_m148206406	ADRB2	892.64/841.24	845.62/709.67	866.94	777.64	-0.15663	1321.1	25228	0.56221	0.28699	0.71301	0.57398	0.73987	False
ADAM10_p58974481	ADAM10	1441.8/1125.7	1251/1093.1	1283.8	1172	-0.13128	49972	39782	0.56025	0.28765	0.71235	0.57531	0.74064	False
ACTR5_p37377178	ACTR5	408.34/648.71	736.49/453.37	528.52	594.93	0.17045	28889	14211	0.55706	0.71126	0.28874	0.57749	0.74248	True
AHNAK_m62303523	AHNAK	193.09/291.4	127.95/272.64	242.24	200.29	-0.27313	4832.4	5753.3	0.55457	0.28959	0.71041	0.57919	0.7432	False
ADCK3_m227149144	ADCK3	283.3/164.78	161.28/206.77	224.04	184.02	-0.28247	7024	5255.5	0.55407	0.28977	0.71023	0.57953	0.7432	False
AHNAK_p62303551	AHNAK	55.395/39.894	99.991/28.08	47.644	64.036	0.41896	120.14	875.6	0.55394	0.69375	0.30625	0.6125	0.76391	True
ABHD14B_p52004124	ABHD14B	924.3/947.05	674.13/1015	935.67	844.56	-0.14764	258.75	27563	0.54883	0.29156	0.70844	0.58312	0.74685	False
ADARB2_m1779251	ADARB2	799.26/584.53	804.23/732.13	691.9	768.18	0.15068	23055	19421	0.54737	0.70794	0.29206	0.58413	0.74717	True
ACD_p67694355	ACD	810.34/777.06	932.71/818.42	793.7	875.56	0.14144	553.76	22773	0.54245	0.70625	0.29375	0.58751	0.74786	True
ADARB1_p46595700	ADARB1	796.1/893.28	845.62/674.44	844.69	760.03	-0.15217	4721.7	24479	0.54109	0.29422	0.70578	0.58845	0.74786	False
ADARB2_p1421336	ADARB2	604.59/530.76	751.54/518.21	567.68	634.88	0.16114	2725.4	15439	0.54083	0.70569	0.29431	0.58863	0.74786	True
ABTB1_m127395855	ABTB1	603.01/867.26	948.84/677.5	735.13	813.17	0.14536	34914	20836	0.54062	0.70562	0.29438	0.58877	0.74786	True
AATK_p79104858	AATK	449.49/600.14	486.51/434.99	524.82	460.75	-0.18743	11349	14096	0.53959	0.29474	0.70526	0.58948	0.74786	False
ACHE_m100491779	ACHE	302.3/513.42	254.28/450.82	407.86	352.55	-0.20969	22286	10523	0.53924	0.29486	0.70514	0.58972	0.74786	False
ADCK3_m227149153	ADCK3	1335.8/2381.5	1593.4/1857.4	1858.6	1725.4	-0.10726	5.4674e+05	61120	0.53898	0.29495	0.70505	0.5899	0.74786	False
ACHE_m100491816	ACHE	318.12/411.08	324.16/302.25	364.6	313.21	-0.21856	4320.6	9240.6	0.53482	0.29639	0.70361	0.59278	0.75055	False
ADAP1_m975132	ADAP1	1030.3/919.29	1031.6/737.75	974.82	884.69	-0.13981	6165.4	28905	0.53013	0.29801	0.70199	0.59602	0.7537	False
AES_m3057678	AES	935.38/773.59	635.96/906.74	854.49	771.35	-0.14748	13087	24808	0.52781	0.29882	0.70118	0.59763	0.75479	False
ADRB1_m115804041	ADRB1	446.32/1120.5	515.01/894.49	783.41	704.75	-0.15245	2.2726e+05	22431	0.52522	0.29972	0.70028	0.59943	0.7561	False
ADAM10_m59009883	ADAM10	1289.9/1838.6	1443.4/1918.7	1564.2	1681	0.10382	1.5053e+05	50034	0.52213	0.69921	0.30079	0.60158	0.75715	True
ADH7_p100349757	ADH7	652.07/561.98	437.59/641.77	607.03	539.68	-0.16936	4058.1	16687	0.52137	0.30106	0.69894	0.60211	0.75715	False
ACTL6B_m100253076	ACTL6B	995.52/1089.3	1109/792.38	1042.4	950.71	-0.1327	4395.2	31242	0.51874	0.30197	0.69803	0.60394	0.75715	False
ACVRL1_p52306287	ACVRL1	1816.9/1490	1185.4/1881.9	1653.4	1533.6	-0.10845	53462	53360	0.51866	0.302	0.698	0.604	0.75715	False
ACTR5_m37377155	ACTR5	102.88/360.78	354.27/185.33	231.83	269.8	0.21796	33257	5467.7	0.51352	0.69595	0.30405	0.60811	0.76128	True
AEBP1_m44144338	AEBP1	625.17/343.43	590.81/261.91	484.3	426.36	-0.18343	39687	12842	0.51131	0.30457	0.69543	0.60913	0.7616	False
ACAD9_m128598607	ACAD9	144.03/209.88	175.25/243.02	176.95	209.14	0.23986	2168.2	3998.5	0.50901	0.69384	0.30616	0.61232	0.76391	True
AFF4_m132272826	AFF4	1244/2140.4	1726.2/1894.7	1692.2	1810.4	0.097373	4.0176e+05	54814	0.50497	0.69321	0.30679	0.61358	0.7643	True
AGAP2_m58129187	AGAP2	987.61/751.05	900.45/997.62	869.33	949.04	0.12643	27980	25309	0.50106	0.69184	0.30816	0.61633	0.76495	True
ADNP2_p77875482	ADNP2	604.59/381.59	409.1/691.8	493.09	550.45	0.15845	24864	13113	0.5009	0.69178	0.30822	0.61645	0.76495	True
ADAMTS5_p28338620	ADAMTS5	430.49/204.67	304.27/419.68	317.58	361.97	0.18819	25498	7874.1	0.50025	0.6915	0.3085	0.61701	0.76495	True
AATK_m79102298	AATK	1149/1384.1	1364.4/1366.2	1266.6	1365.3	0.1082	27637	39165	0.49885	0.69106	0.30894	0.61789	0.76495	True
ADCY1_p45614255	ADCY1	485.89/806.55	698.86/460.01	646.22	579.43	-0.15712	51412	17942	0.49859	0.30903	0.69097	0.61807	0.76495	False
ADRB2_p148206474	ADRB2	159.85/431.89	356.96/319.61	295.87	338.28	0.19263	37003	7253.8	0.49792	0.69065	0.30935	0.6187	0.76495	True
ABL2_m179100554	ABL2	1136.4/705.95	780.03/899.09	921.16	839.56	-0.13367	92636	27068	0.49601	0.30994	0.69006	0.61989	0.76548	False
ADARB1_p46595705	ADARB1	2139.8/1854.2	1528.4/2210.7	1997	1869.5	-0.095117	40788	66431	0.4946	0.31044	0.68956	0.62088	0.76575	False
ADCK4_p41220276	ADCK4	732.79/522.09	469.31/915.42	627.44	692.37	0.14184	22197	17339	0.49307	0.68902	0.31098	0.62196	0.76614	True
ABHD14B_p52004011	ABHD14B	539.7/620.96	569.84/714.26	580.33	642.05	0.14558	3301.3	15839	0.49044	0.68809	0.31191	0.62382	0.76749	True
ABLIM2_m8108294	ABLIM2	1122.1/2228.9	1584.3/1993.7	1675.5	1789	0.094501	6.1241e+05	54187	0.48755	0.68706	0.31294	0.62587	0.76906	True
ACVR1C_m158401030	ACVR1C	1183.9/1401.5	1142.9/1636.8	1292.7	1389.9	0.10451	23681	40102	0.48535	0.68629	0.31371	0.62743	0.76982	True
AES_m3057717	AES	1076.2/1002.6	799.39/1108.4	1039.4	953.9	-0.12371	2714.8	31138	0.4845	0.31402	0.68598	0.62803	0.76982	False
ACVR1C_p158443795	ACVR1C	1595.4/1019.9	1132.2/1288.6	1307.6	1210.4	-0.11139	1.6558e+05	40641	0.48232	0.31479	0.68521	0.62958	0.77029	False
ADARB1_m46595675	ADARB1	612.51/459.65	600.48/355.86	536.08	478.17	-0.16459	11683	14447	0.48179	0.31498	0.68502	0.62996	0.77029	False
AFF1_p87967869	AFF1	773.94/1217.6	1027.3/800.55	995.79	913.94	-0.12361	98430	29627	0.47553	0.31721	0.68279	0.63441	0.77479	False
ACO2_m41895824	ACO2	636.25/326.09	248.9/606.54	481.17	427.72	-0.1695	48099	12746	0.47344	0.31795	0.68205	0.6359	0.77523	False
ACTR8_m53916103	ACTR8	973.36/1411.9	1263.3/941.46	1192.6	1102.4	-0.11341	96157	36524	0.47217	0.3184	0.6816	0.63681	0.77523	False
AFF3_m100625319	AFF3	799.26/763.19	814.44/888.87	781.23	851.66	0.12438	650.76	22359	0.47102	0.68119	0.31881	0.63762	0.77523	True
AFF4_m132272866	AFF4	1291.5/1432.7	1199.9/1330	1362.1	1264.9	-0.10668	9972.5	42612	0.47066	0.31894	0.68106	0.63788	0.77523	False
ADI1_m3523156	ADI1	827.75/705.95	548.34/846.5	766.85	697.42	-0.13674	7418.2	21882	0.46938	0.3194	0.6806	0.6388	0.7754	False
ABCF1_p30545888	ABCF1	284.89/345.17	376.85/171.04	315.03	273.94	-0.20093	1817	7800.7	0.46553	0.32077	0.67923	0.64155	0.7778	False
ACTR5_p37377163	ACTR5	572.94/803.08	844.54/402.83	688.01	623.69	-0.14139	26483	19295	0.46307	0.32166	0.67834	0.64331	0.77899	False
AGFG1_m228337178	AGFG1	591.93/997.35	670.37/780.64	794.64	725.5	-0.13115	82181	22804	0.45783	0.32354	0.67646	0.64708	0.78185	False
AGFG1_m228337138	AGFG1	1130/978.27	1476.2/794.93	1054.2	1135.6	0.10723	11519	31651	0.4576	0.67638	0.32362	0.64724	0.78185	True
ACVRL1_p52306245	ACVRL1	900.56/950.52	933.25/1068.1	925.54	1000.7	0.11248	1247.9	27217	0.45538	0.67558	0.32442	0.64884	0.78191	True
ADD1_p2877644	ADD1	883.15/995.61	1046.1/681.08	939.38	863.61	-0.1212	6324.2	27689	0.45535	0.32443	0.67557	0.64886	0.78191	False
ADCK1_p78285402	ADCK1	1342.1/735.44	1109/1128.3	1038.8	1118.7	0.1068	1.8404e+05	31116	0.45293	0.6747	0.3253	0.6506	0.78307	True
ABHD14B_p52004019	ABHD14B	44.316/277.52	144.07/231.79	160.92	187.93	0.22259	27193	3582	0.45134	0.67296	0.32704	0.65409	0.78506	True
ADAP1_p975103	ADAP1	979.69/693.81	449.96/1084.4	836.75	767.19	-0.12506	40865	24212	0.44705	0.32742	0.67258	0.65484	0.78506	False
AGPAT3_m45379570	AGPAT3	137.7/225.49	162.89/143.47	181.59	153.18	-0.24403	3853.7	4120.2	0.44701	0.32743	0.67257	0.65487	0.78506	False
ACSL6_p131329859	ACSL6	261.15/220.28	276.86/272.13	240.71	274.49	0.1887	834.85	5711.3	0.44693	0.6723	0.3277	0.6554	0.78506	True
AHNAK2_m105423809	AHNAK2	435.24/459.65	417.17/573.86	447.45	495.51	0.1469	297.78	11716	0.44409	0.67151	0.32849	0.65699	0.78602	True
