sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
ABCF1_p30539272	ABCF1	1111.2/1038.9	948.23/922.36	1075.1	935.29	-0.20075	2613.2	26873	0.83615	0.19691	0.80309	0.39382	0.59635	False
AATF_m35306444	AATF	659.97/809.83	880.72/802.2	734.9	841.46	0.19509	11229	18017	0.8348	0.78637	0.21363	0.42727	0.62003	True
ACD_p67694333	ACD	307.2/243.3	157.09/256.91	275.25	207	-0.40941	2041.5	6418.7	0.83419	0.19689	0.80311	0.39378	0.59635	False
AHNAK_p62303510	AHNAK	473.3/451.09	598.08/493.22	462.19	545.65	0.239	246.59	11066	0.83119	0.78621	0.21379	0.42758	0.62003	True
AGL_p100327246	AGL	463.01/253.96	201.88/358.19	358.48	280.04	-0.35518	21851	8472.8	0.8257	0.19699	0.80301	0.39398	0.59635	False
ACSS2_m33501222	ACSS2	662.91/777.87	864.95/787.32	720.39	826.14	0.19735	6607.1	17643	0.82456	0.78702	0.21298	0.42595	0.62003	True
AFF3_m100623914	AFF3	242.53/216.67	112.3/222.01	229.6	167.15	-0.45561	334.45	5304.9	0.82327	0.19497	0.80503	0.38995	0.59474	False
ABLIM2_m8108265	ABLIM2	1587.5/1193.4	1145.7/1324	1390.4	1234.9	-0.17107	77627	35215	0.82122	0.20352	0.79648	0.40705	0.60729	False
AFF3_p100623867	AFF3	936.31/561.2	664.33/601.36	748.75	632.84	-0.24229	70353	18374	0.81866	0.19625	0.80375	0.39249	0.59635	False
ACRC_p70800697	ACRC	232.24/681.96	275.7/467.47	457.1	371.59	-0.2981	1.0113e+05	10938	0.81736	0.20677	0.79323	0.41354	0.60843	False
ADCY1_m45614206	ADCY1	179.32/312.57	409.45/200.84	245.95	305.14	0.31001	8876.8	5702.5	0.81705	0.78333	0.21667	0.43334	0.62559	True
ACVR1_m158637054	ACVR1	291.03/866.66	570.32/389.08	578.85	479.7	-0.27053	1.6567e+05	14019	0.81008	0.2012	0.7988	0.40239	0.60272	False
ACSS2_p33470688	ACSS2	880.45/621.58	671.9/1040.8	751.02	856.35	0.18911	33507	18432	0.80426	0.78108	0.21892	0.43785	0.62937	True
AGTPBP1_m88307605	AGTPBP1	727.59/445.76	502.19/471.48	586.67	486.83	-0.26863	39712	14218	0.80327	0.20121	0.79879	0.40242	0.60272	False
AEBP1_p44144293	AEBP1	901.03/1152.6	991.13/1306.9	1026.8	1149	0.16205	31641	25606	0.79671	0.77744	0.22256	0.44513	0.63526	True
ADAM10_m59009866	ADAM10	610/626.91	339.42/695.77	618.45	517.6	-0.25638	143.02	15029	0.79516	0.20534	0.79466	0.41068	0.60729	False
ADPRHL2_m36554563	ADPRHL2	1209.7/420.9	786.72/609.95	815.3	698.33	-0.22312	3.1111e+05	20094	0.79419	0.20464	0.79536	0.40928	0.60729	False
ADRBK1_m67034219	ADRBK1	1109.8/1138.4	970.31/999.03	1124.1	984.67	-0.19084	409.83	28161	0.79284	0.20308	0.79692	0.40615	0.60729	False
AGAP2_p58129143	AGAP2	756.98/500.82	792.4/260.91	628.9	526.66	-0.25553	32811	15296	0.79189	0.2042	0.7958	0.4084	0.60729	False
A1CF_p52601638	A1CF	1093.6/815.16	777.89/1377.2	954.37	1077.6	0.17498	38760	23711	0.79043	0.78815	0.21185	0.42369	0.61881	True
AFF1_m87967978	AFF1	549.73/365.85	375.38/697.49	457.79	536.43	0.22826	16907	10955	0.79017	0.77379	0.22621	0.45243	0.64201	True
ADAD1_p123301314	ADAD1	1456.6/1408.3	1311/1241.6	1432.5	1276.3	-0.16642	1167.2	36335	0.7891	0.20631	0.79369	0.41261	0.60797	False
ADCK2_m140373177	ADCK2	582.07/804.5	745.08/427.42	693.29	586.25	-0.24156	24739	16946	0.78842	0.20547	0.79453	0.41094	0.60729	False
ACTRT3_m169487252	ACTRT3	283.69/854.23	348.88/597.93	568.96	473.41	-0.26473	1.6276e+05	13767	0.78615	0.20772	0.79228	0.41544	0.61033	False
ADRA1A_m26722434	ADRA1A	1052.4/1303.5	984.82/1087.1	1178	1036	-0.18516	31530	29583	0.78008	0.20451	0.79549	0.40901	0.60729	False
ADRB2_p148206467	ADRB2	761.39/925.27	649.82/799.34	843.33	724.58	-0.21868	13428	20820	0.77735	0.20525	0.79475	0.4105	0.60729	False
AFF2_m147891407	AFF2	355.71/374.72	271.91/602.51	365.22	437.21	0.25892	180.81	8640.1	0.77698	0.78068	0.21932	0.43864	0.6296	True
AGBL5_p27275876	AGBL5	440.96/630.46	434.68/457.17	535.71	445.93	-0.2641	17955	12923	0.7644	0.21483	0.78517	0.42965	0.62116	False
AEBP2_m19615553	AEBP2	1371.4/534.56	865.58/796.48	952.97	831.03	-0.19732	3.5014e+05	23674	0.76296	0.21402	0.78598	0.42804	0.62003	False
ACAD11_p132378547	ACAD11	51.445/465.3	251.09/143.05	258.37	197.07	-0.38901	85637	6005.7	0.76065	0.21413	0.78587	0.42825	0.62003	False
ACTR3_p114684946	ACTR3	770.21/548.77	752.65/367.91	659.49	560.28	-0.23481	24519	16079	0.75655	0.21699	0.78301	0.43399	0.62562	False
ADD1_m2877698	ADD1	477.71/403.14	471.27/246.04	440.42	358.66	-0.29555	2780.2	10519	0.74929	0.21265	0.78735	0.42529	0.62003	False
A1CF_m52603842	A1CF	402.74/431.56	198.1/489.22	417.15	343.66	-0.27886	415.03	9935.7	0.74694	0.23046	0.76954	0.46092	0.65128	False
ABI1_p27112180	ABI1	455.66/380.05	335.63/381.64	417.86	358.64	-0.21991	2858.2	9953.4	0.74662	0.27639	0.72361	0.55279	0.73144	False
ABL2_p179095768	ABL2	535.03/577.18	807.54/470.33	556.11	638.94	0.19997	888.31	13441	0.74625	0.76252	0.23748	0.47496	0.66361	True
AGFG1_m228337217	AGFG1	336.6/618.03	361.5/429.14	477.32	395.32	-0.2713	39601	11447	0.74563	0.22172	0.77828	0.44344	0.63466	False
ACVRL1_p52306287	ACVRL1	1687.4/1525.5	1391.1/2109.1	1606.5	1750.1	0.12345	13101	40987	0.74417	0.76095	0.23905	0.47811	0.66708	True
AFF1_m87967374	AFF1	257.23/191.8	170.34/379.93	224.51	275.13	0.29215	2140.2	5181.5	0.74201	0.75882	0.24118	0.48236	0.67021	True
A1CF_m52595977	A1CF	313.08/486.61	557.08/100.13	399.85	328.6	-0.28232	15056	9503.1	0.74047	0.23243	0.76757	0.46486	0.6546	False
ACSL6_p131329859	ACSL6	242.53/225.55	324.91/304.97	234.04	314.94	0.42676	144.22	5412.7	0.74007	0.86416	0.13584	0.27168	0.47796	True
ADI1_m3523239	ADI1	579.13/316.12	406.29/636.84	447.62	521.57	0.22011	34587	10700	0.73324	0.76264	0.23736	0.47472	0.66361	True
ACTL7A_m111624669	ACTL7A	554.14/381.83	603.13/481.78	467.99	542.45	0.21262	14846	11212	0.73221	0.75906	0.24094	0.48188	0.67021	True
ACTR5_m37377161	ACTR5	342.48/548.77	531.21/203.12	445.62	367.17	-0.2787	21277	10650	0.73185	0.22354	0.77646	0.44709	0.63714	False
ADAR_p154574157	ADAR	1030.4/522.13	676.31/663.73	776.25	670.02	-0.21203	1.2916e+05	19083	0.73026	0.22095	0.77905	0.44189	0.63336	False
ACSS2_m33470722	ACSS2	734.94/358.74	541.93/378.78	546.84	460.36	-0.24786	70761	13206	0.72412	0.22586	0.77414	0.45172	0.64192	False
ADD1_m2877722	ADD1	479.18/362.29	508.5/467.47	420.74	487.98	0.21345	6831	10026	0.71962	0.74909	0.25091	0.50182	0.69006	True
ACVR1C_p158443795	ACVR1C	1481.6/1044.3	1328.7/1444.2	1262.9	1386.4	0.13447	95647	31829	0.71937	0.75556	0.24444	0.48887	0.67643	True
AGPAT3_p45379613	AGPAT3	598.24/305.46	466.86/275.22	451.85	371.04	-0.28358	42858	10806	0.71869	0.21846	0.78154	0.43692	0.62894	False
ACTL6B_p100253037	ACTL6B	1394.9/816.94	642.25/1321.2	1105.9	981.71	-0.17172	1.6703e+05	27684	0.71413	0.22766	0.77234	0.45533	0.64521	False
ADAM10_p59009761	ADAM10	361.59/237.98	184.85/290.67	299.78	237.76	-0.33316	7639.9	7021.2	0.7131	0.22946	0.77054	0.45891	0.64937	False
ACRC_p70800656	ACRC	258.7/685.52	533.73/560.74	472.11	547.24	0.21263	91087	11316	0.70658	0.75998	0.24002	0.48003	0.66883	True
ADRBK2_m25961108	ADRBK2	1031.8/392.48	904.7/696.34	712.17	800.52	0.1685	2.0439e+05	17431	0.69647	0.74832	0.25168	0.50336	0.69074	True
ACVR1B_m52369187	ACVR1B	1039.2/1157.9	1012.6/942.38	1098.6	977.48	-0.16831	7047.1	27490	0.69544	0.23261	0.76739	0.46523	0.6546	False
AGPAT3_m45379606	AGPAT3	376.29/294.81	332.48/204.84	335.55	268.66	-0.31967	3319.5	7904	0.69384	0.22586	0.77414	0.45172	0.64192	False
AEN_m89169507	AEN	567.37/737.02	333.11/790.18	652.19	561.65	-0.21528	14390	15892	0.69073	0.23629	0.76371	0.47259	0.66308	False
ADRBK2_p26040592	ADRBK2	426.26/607.37	258.66/615.09	516.82	436.88	-0.24191	16401	12445	0.68931	0.23682	0.76318	0.47363	0.66361	False
ADCK1_m78285376	ADCK1	1459.6/1179.2	1296.5/1222.2	1319.4	1259.3	-0.067181	39299	33326	0.68925	0.37104	0.62896	0.74209	0.83825	False
ACLY_p40070039	ACLY	314.55/252.18	88.955/359.9	283.37	224.43	-0.33509	1944.9	6617.7	0.68674	0.23418	0.76582	0.46836	0.65808	False
ACSL6_m131329874	ACSL6	795.2/1069.1	1364.6/817.07	932.16	1090.8	0.22657	37516	23131	0.68377	0.85161	0.14839	0.29678	0.50439	True
AES_p3061195	AES	539.44/355.19	834.67/193.97	447.32	514.32	0.20095	16975	10692	0.68251	0.7415	0.2585	0.51701	0.70271	True
AFAP1L2_m116100466	AFAP1L2	457.13/433.33	488.94/534.42	445.23	511.68	0.20027	283.19	10640	0.67351	0.74027	0.25973	0.51946	0.70508	True
ADH7_p100349706	ADH7	464.48/394.26	171.6/547.01	429.37	359.3	-0.25636	2465.3	10242	0.67263	0.24435	0.75565	0.48871	0.67643	False
ACVR1C_m158401097	ACVR1C	961.3/788.52	982.3/952.68	874.91	967.49	0.14496	14926	21640	0.65661	0.73544	0.26456	0.52913	0.71358	True
ADCK3_m227149153	ADCK3	1240.6/2438.4	1870/2081.6	1839.5	1975.8	0.10307	7.1737e+05	47258	0.65648	0.73467	0.26533	0.53066	0.71402	True
AGAP3_p150783915	AGAP3	837.83/719.26	374.75/993.88	778.54	684.31	-0.18586	7029.2	19143	0.6529	0.24792	0.75208	0.49584	0.68451	False
ABCF1_p30545605	ABCF1	501.23/387.16	436.58/314.7	444.19	375.64	-0.24125	6505.9	10614	0.64888	0.25288	0.74712	0.50577	0.69214	False
ADH7_m100350690	ADH7	170.51/715.71	366.55/382.22	443.11	374.38	-0.24254	1.4862e+05	10586	0.64822	0.25208	0.74792	0.50416	0.69089	False
ACAD11_m132378578	ACAD11	526.21/593.17	497.77/463.47	559.69	480.62	-0.21931	2241.3	13532	0.64819	0.24834	0.75166	0.49667	0.68451	False
AFF4_m132272841	AFF4	241.06/637.57	282.64/802.2	439.31	542.42	0.30354	78609	10491	0.64704	0.84294	0.15706	0.31411	0.52609	True
ACP1_p272099	ACP1	352.77/325	345.73/444.01	338.88	394.87	0.21999	385.6	7986.6	0.64489	0.73448	0.26552	0.53105	0.71402	True
AHNAK2_m105444555	AHNAK2	504.17/277.05	162.14/738.11	390.61	450.13	0.20413	25791	9272.4	0.64444	0.73174	0.26826	0.53652	0.72041	True
AHRR_m353898	AHRR	561.49/170.49	199.36/411.97	365.99	305.67	-0.25908	76440	8659.3	0.64075	0.25837	0.74163	0.51675	0.70271	False
ABL1_p133729469	ABL1	930.43/1090.4	1011.3/1203.3	1010.4	1107.3	0.13196	12801	25177	0.63948	0.72925	0.27075	0.5415	0.72497	True
ABCC1_p16101721	ABCC1	1480.2/1214.7	882.61/1568.3	1347.5	1225.5	-0.13678	35222	34071	0.63672	0.25437	0.74563	0.50874	0.69526	False
AFMID_p76187060	AFMID	454.19/1129.5	697.13/699.21	791.85	698.17	-0.1814	2.2802e+05	19487	0.63557	0.25109	0.74891	0.50218	0.69006	False
AFF2_m147924509	AFF2	122/81.694	31.544/115.01	101.85	73.276	-0.46951	812.28	2258	0.63474	0.262	0.738	0.524	0.71027	False
AFF4_m132272813	AFF4	953.95/749.45	755.81/1234.2	851.7	995	0.22411	20909	21037	0.6284	0.83842	0.16158	0.32315	0.53453	True
ACTRT3_p169487280	ACTRT3	1469.9/1001.6	1264.9/975	1235.8	1120	-0.14182	1.0962e+05	31109	0.62826	0.25576	0.74424	0.51152	0.6981	False
ACTN4_m39138527	ACTN4	214.6/159.84	251.09/38.336	187.22	144.72	-0.36926	1499.7	4281.1	0.62736	0.25641	0.74359	0.51281	0.69891	False
AFMID_p76183445	AFMID	911.32/856.01	938.13/1003.6	883.66	970.87	0.13563	1529.8	21868	0.62521	0.72231	0.27769	0.55538	0.73196	True
ACIN1_p23538719	ACIN1	640.86/559.42	711.64/632.26	600.14	671.95	0.16279	3316.3	14562	0.62467	0.7241	0.2759	0.5518	0.73109	True
ADRA1A_p26722465	ADRA1A	555.61/497.27	957.69/225.44	526.44	591.57	0.16797	1702.1	12688	0.62372	0.71843	0.28157	0.56315	0.74004	True
ADRM1_p60878682	ADRM1	1011.3/713.93	792.4/1100.3	862.6	946.35	0.13353	44206	21321	0.62371	0.71687	0.28313	0.56626	0.74141	True
ADAM12_p128076618	ADAM12	120.53/232.65	192.42/234.59	176.59	213.51	0.27249	6285.4	4026	0.61116	0.71891	0.28109	0.56218	0.73995	True
ADRB3_p37823913	ADRB3	454.19/381.83	525.53/425.7	418.01	475.62	0.18585	2618.1	9957.2	0.60851	0.71813	0.28187	0.56374	0.74004	True
ACRC_p70814187	ACRC	961.3/1097.5	959.58/905.19	1029.4	932.39	-0.14268	9280.7	25674	0.60523	0.27241	0.72759	0.54481	0.72569	False
ACTL6A_p179287920	ACTL6A	1202.4/1166.8	1205/946.39	1184.6	1075.7	-0.13898	632.15	29757	0.60299	0.26396	0.73604	0.52791	0.71358	False
ADRBK2_m26000370	ADRBK2	711.42/431.56	571.59/423.41	571.49	497.5	-0.19965	39161	13832	0.60182	0.26465	0.73535	0.52929	0.71358	False
ADAD1_m123301345	ADAD1	514.45/468.85	733.09/374.21	491.65	553.65	0.17101	1039.9	11809	0.60073	0.71584	0.28416	0.56832	0.74179	True
ADAM10_p58974481	ADAM10	1339.1/1152.6	1468.1/1225	1245.8	1346.6	0.1121	17384	31376	0.59627	0.71523	0.28477	0.56954	0.74179	True
ADAM12_m128019025	ADAM12	560.02/861.33	956.43/613.95	710.68	785.19	0.14365	45395	17393	0.59431	0.71396	0.28604	0.57208	0.74179	True
ABCC1_m16101777	ABCC1	699.66/728.14	938.13/639.13	713.9	788.63	0.14344	405.55	17476	0.58938	0.71407	0.28593	0.57186	0.74179	True
AGPAT5_m6566212	AGPAT5	2451.7/2452.6	2151.3/2447.8	2452.2	2299.6	-0.092657	0.35169	63931	0.58915	0.27308	0.72692	0.54615	0.72651	False
ADAMTS5_m28338702	ADAMTS5	602.65/497.27	627.1/602.51	549.96	614.81	0.16054	5552.7	13285	0.58627	0.71316	0.28684	0.57368	0.74179	True
ADCK5_p145597774	ADCK5	576.19/541.66	670.64/303.83	558.93	487.23	-0.19767	596	13513	0.58517	0.26869	0.73131	0.53739	0.72061	False
AEN_p89169516	AEN	1444.9/1069.1	1717.3/994.45	1257	1355.9	0.10914	70599	31672	0.58307	0.71073	0.28927	0.57853	0.74479	True
AFTPH_p64778649	AFTPH	1724.2/1500.7	1326.8/1650.7	1612.4	1488.8	-0.11505	24972	41147	0.58243	0.27105	0.72895	0.5421	0.72497	False
ACTR8_m53916103	ACTR8	903.97/1445.6	1482.6/1055.1	1174.8	1268.8	0.11102	1.4669e+05	29498	0.58203	0.70802	0.29198	0.58397	0.74889	True
AFTPH_p64778754	AFTPH	849.59/861.33	762.11/771.87	855.46	766.99	-0.15729	69.021	21135	0.58131	0.27142	0.72858	0.54284	0.725	False
ADD3_m111860540	ADD3	1167.1/1316	1367.1/901.19	1241.5	1134.2	-0.13038	11086	31262	0.57792	0.27185	0.72815	0.5437	0.72517	False
ADCY1_m45614270	ADCY1	667.32/614.48	543.2/873.15	640.9	708.17	0.14379	1396.2	15603	0.57172	0.70491	0.29509	0.59019	0.75027	True
ADIRF_p88728292	ADIRF	1074.5/950.13	1100.9/743.84	1012.3	922.37	-0.13409	7730.7	25226	0.56624	0.28561	0.71439	0.57123	0.74179	False
AEBP1_m44144289	AEBP1	1960.8/2106.3	1629/2164	2033.5	1896.5	-0.10062	10580	52512	0.56499	0.27487	0.72513	0.54975	0.73016	False
ADPRHL2_p36554568	ADPRHL2	492.41/793.85	555.81/863.99	643.13	709.9	0.14231	45434	15660	0.5646	0.7032	0.2968	0.59361	0.75027	True
ABHD14B_p52004076	ABHD14B	2079.9/1886.1	2073.1/1622.7	1983	1847.9	-0.10171	18781	51140	0.56279	0.27518	0.72482	0.55036	0.73016	False
ABI1_m27149764	ABI1	204.31/332.1	203.15/268.93	268.21	236.04	-0.18361	8165.2	6246.2	0.56071	0.34175	0.65825	0.68351	0.80712	False
ABT1_m26597359	ABT1	358.65/394.26	593.04/268.35	376.45	430.69	0.19371	634.1	8919.7	0.55898	0.71711	0.28289	0.56578	0.74141	True
AGTPBP1_p88307705	AGTPBP1	655.56/449.31	451.72/516.68	552.44	484.2	-0.18985	21269	13348	0.55662	0.27737	0.72263	0.55475	0.73196	False
AFF3_p100623873	AFF3	318.96/438.66	435.31/210.56	378.81	322.94	-0.22956	7163.7	8978.4	0.55328	0.27769	0.72231	0.55538	0.73196	False
ACP1_m264989	ACP1	1456.6/1333.7	1753.9/1236.5	1395.2	1495.2	0.099788	7552.9	35341	0.5503	0.7026	0.2974	0.59481	0.75027	True
ADD1_p2877644	ADD1	820.19/1019.4	1227.7/763.29	919.79	995.5	0.114	19841	22809	0.54929	0.69192	0.30808	0.61616	0.7656	True
AAK1_p69870063	AAK1	485.06/296.58	229.64/651.71	390.82	440.68	0.17281	17761	9277.7	0.54485	0.69763	0.30237	0.60473	0.75825	True
ABL2_p179100578	ABL2	623.23/570.08	549.5/506.95	596.65	528.23	-0.17541	1412.3	14473	0.53695	0.28476	0.71524	0.56952	0.74179	False
ACVR1_m158655997	ACVR1	1349.3/2315.8	1698.4/1722.3	1832.6	1710.3	-0.099568	4.6706e+05	47072	0.53633	0.28651	0.71349	0.57303	0.74179	False
ABHD14B_m52004073	ABHD14B	473.3/339.21	388.63/312.41	406.25	350.52	-0.21232	8990.4	9663.1	0.53256	0.28536	0.71464	0.57072	0.74179	False
AHCY_m32883267	AHCY	789.32/671.31	723.63/588.77	730.31	656.2	-0.15415	6963.5	17898	0.52553	0.2898	0.7102	0.5796	0.7452	False
AGTPBP1_p88307675	AGTPBP1	1175.9/1147.3	909.11/1223.3	1161.6	1066.2	-0.12347	409.97	29150	0.5245	0.28824	0.71176	0.57647	0.74404	False
AGAP2_p58128423	AGAP2	421.85/511.47	400.62/414.83	466.66	407.72	-0.19434	4015.9	11179	0.52265	0.2886	0.7114	0.57721	0.74404	False
ACVR2A_p148653997	ACVR2A	1603.6/1811.5	1557.7/1627.9	1707.5	1592.8	-0.10034	21598	43702	0.52182	0.29147	0.70853	0.58295	0.74854	False
ACD_p67694350	ACD	543.85/245.08	295.89/388.51	394.47	342.2	-0.20451	44632	9368.7	0.52146	0.29458	0.70542	0.58917	0.75027	False
ABT1_m26597238	ABT1	488/367.62	312.29/441.15	427.81	376.72	-0.18301	7245.2	10203	0.52113	0.3065	0.6935	0.613	0.76271	False
AES_m3057717	AES	999.51/1026.5	938.13/1242.2	1013	1090.2	0.10581	364.11	25244	0.52021	0.6864	0.3136	0.62721	0.77164	True
ABL2_m179100554	ABL2	1055.4/722.81	915.42/1007.6	889.09	961.52	0.11286	55297	22009	0.52002	0.6873	0.3127	0.62541	0.77164	True
ADNP_p49510837	ADNP	495.35/301.91	336.9/555.02	398.63	445.96	0.16147	18709	9472.7	0.51469	0.6866	0.3134	0.62679	0.77164	True
ADRA1B_m159343934	ADRA1B	748.16/1200.5	1029.6/751.27	974.35	890.44	-0.12978	1.0232e+05	24233	0.51468	0.29494	0.70506	0.58987	0.75027	False
AGTPBP1_m88307687	AGTPBP1	1988.7/1243.2	1431.5/1579.2	1615.9	1505.4	-0.10221	2.7794e+05	41241	0.51055	0.29302	0.70698	0.58604	0.75027	False
AHRR_m353878	AHRR	1.4699/83.47	0/62.94	42.47	31.47	-0.4209	3362	900.71	0.51047	0.3022	0.6978	0.6044	0.75825	False
ACP1_p272185	ACP1	1625.7/797.4	951.38/1287.4	1211.5	1119.4	-0.11402	3.4302e+05	30469	0.50946	0.29879	0.70121	0.59758	0.75281	False
A1CF_p52596023	A1CF	286.62/761.88	493.99/442.87	524.25	468.43	-0.16211	1.1293e+05	12633	0.50629	0.3097	0.6903	0.61941	0.76864	False
AFTPH_p64778890	AFTPH	620.29/529.23	366.55/657.44	574.76	511.99	-0.16653	4145.3	13915	0.50488	0.29733	0.70267	0.59466	0.75027	False
ACTN1_m69445724	ACTN1	1471.3/1317.8	1537.5/1199.9	1394.5	1368.7	-0.027001	11795	35324	0.50469	0.44525	0.55475	0.8905	0.9325	False
AAAS_p53714405	AAAS	1644.8/1520.2	1395.5/1553.5	1582.5	1474.5	-0.10191	7759.4	40345	0.50286	0.2954	0.7046	0.5908	0.75027	False
AGFG1_p228337168	AGFG1	667.32/667.76	492.09/709.5	667.54	600.8	-0.15173	0.094538	16285	0.50221	0.30049	0.69951	0.60099	0.75615	False
ACTL6B_m100253076	ACTL6B	924.55/1115.3	1301.5/888.03	1019.9	1094.8	0.10208	18192	25425	0.50186	0.68062	0.31938	0.63876	0.78105	True
AFMID_m76183481	AFMID	701.13/978.55	617.01/908.62	839.84	762.82	-0.1386	38481	20730	0.49946	0.29634	0.70366	0.59269	0.75027	False
ADAR_m154574108	ADAR	1594.8/1092.2	1489.5/1000.2	1343.5	1244.9	-0.10995	1.263e+05	33967	0.49657	0.29622	0.70378	0.59244	0.75027	False
AHNAK_p62303477	AHNAK	655.56/500.82	554.55/475.48	578.19	515.02	-0.16662	11973	14002	0.49602	0.29672	0.70328	0.59344	0.75027	False
AEBP2_p19615492	AEBP2	730.53/387.16	403.77/822.22	558.84	613	0.13321	58951	13510	0.49551	0.67936	0.32064	0.64127	0.78271	True
ADRB3_p37823900	ADRB3	180.79/239.75	279.48/205.41	210.27	242.45	0.20451	1738.1	4836.7	0.49384	0.67779	0.32221	0.64443	0.78414	True
ADAP1_m975116	ADAP1	586.48/335.65	379.8/433.71	461.07	406.75	-0.1804	31456	11038	0.49284	0.30259	0.69741	0.60518	0.75825	False
ADRA1A_p26722329	ADRA1A	1571.3/1456.3	1434/1382.4	1513.8	1408.2	-0.10423	6614.2	38505	0.49251	0.29527	0.70473	0.59053	0.75027	False
ABCC1_p16101667	ABCC1	320.43/248.63	247.31/397.67	284.53	322.49	0.18006	2577.6	6646.3	0.48964	0.67916	0.32084	0.64168	0.78271	True
ADAM10_p59009767	ADAM10	886.33/751.23	969.05/521.83	818.78	745.44	-0.13521	9126.9	20184	0.48869	0.30285	0.69715	0.60569	0.75825	False
ACSS2_m33501214	ACSS2	680.55/747.67	533.1/1016.2	714.11	774.65	0.11723	2252.8	17481	0.48628	0.67647	0.32353	0.64706	0.78543	True
AGAP3_m150784003	AGAP3	1387.6/1120.6	1214.5/1111.2	1254.1	1162.8	-0.10892	35627	31595	0.48533	0.30381	0.69619	0.60761	0.75834	False
ACBD6_m180471378	ACBD6	592.36/577.18	782.93/494.36	584.77	638.65	0.12695	115.14	14170	0.48444	0.67459	0.32541	0.65082	0.78713	True
ACTR3_p114684953	ACTR3	85.253/635.79	181.07/624.25	360.52	402.66	0.15905	1.5155e+05	8523.4	0.48224	0.67594	0.32406	0.64813	0.78577	True
ACVR1B_m52369211	ACVR1B	1512.5/1339.1	1062.4/1594.1	1425.8	1328.3	-0.10214	15039	36156	0.47806	0.30402	0.69598	0.60803	0.75834	False
ADAP1_m975132	ADAP1	956.89/941.25	1210.7/826.8	949.07	1018.7	0.1021	122.21	23572	0.47791	0.67501	0.32499	0.64999	0.78707	True
AFF1_p87967869	AFF1	718.77/1246.7	1205.6/897.18	982.74	1051.4	0.09734	1.3936e+05	24452	0.4779	0.66971	0.33029	0.66058	0.79305	True
ADCY1_p45614294	ADCY1	149.93/312.57	287.69/239.74	231.25	263.71	0.18878	13226	5344.9	0.47725	0.67126	0.32874	0.65748	0.79304	True
ADD3_p111860545	ADD3	1381.7/1209.4	1247.3/1161	1295.5	1204.1	-0.10551	14836	32693	0.47638	0.30653	0.69347	0.61307	0.76271	False
ADRA1B_p159343940	ADRA1B	1074.5/1252	1269.4/1211.3	1163.3	1240.3	0.092473	15765	29194	0.47541	0.67403	0.32597	0.65194	0.78754	True
AGFG1_m228337208	AGFG1	671.73/781.42	554.55/766.72	726.57	660.64	-0.13705	6015.5	17802	0.47341	0.31059	0.68941	0.62117	0.76896	False
ADARB2_m1779272	ADARB2	1018.6/513.25	679.47/824.51	765.93	751.99	-0.026472	1.277e+05	18817	0.47184	0.45952	0.54048	0.91903	0.94847	False
ADNP2_p77875499	ADNP2	745.22/614.48	453.61/920.64	679.85	687.12	0.015331	8547.4	16601	0.47172	0.52251	0.47749	0.95498	0.96856	True
ACTR5_p37377204	ACTR5	291.03/305.46	359.61/310.69	298.25	335.15	0.16776	104.09	6983.4	0.47002	0.67055	0.32945	0.65891	0.79304	True
ADRA1A_p26722412	ADRA1A	1012.7/983.87	1008.8/825.66	998.31	917.23	-0.12208	416.63	24859	0.46871	0.30354	0.69646	0.60707	0.75834	False
ADRB3_p37823952	ADRB3	1233.2/1458.1	1519.8/1332.6	1345.6	1426.2	0.083838	25275	34023	0.46803	0.66888	0.33112	0.66224	0.79319	True
ACVR1_p158637035	ACVR1	2013.7/1378.1	1688.3/1887.1	1695.9	1787.7	0.075951	2.0199e+05	43390	0.46763	0.67016	0.32984	0.65967	0.79304	True
ACSS2_m33500955	ACSS2	626.17/884.42	517.33/858.27	755.29	687.8	-0.13486	33348	18542	0.46722	0.31007	0.68993	0.62014	0.76864	False
ACAD9_p128598525	ACAD9	574.72/531.01	271.28/929.22	552.86	600.25	0.11844	955.34	13359	0.46175	0.6591	0.3409	0.6818	0.80615	True
ADARB1_p46595724	ADARB1	343.95/129.64	305.98/227.16	236.8	266.57	0.17018	22963	5479.8	0.4609	0.65599	0.34401	0.68803	0.80939	True
ADAP1_p975103	ADAP1	909.85/710.38	528.05/1215.3	810.11	871.68	0.10555	19894	19959	0.45993	0.66851	0.33149	0.66298	0.79319	True
AEN_p89169534	AEN	1030.4/1065.6	1486.4/452.02	1048	969.2	-0.11263	619.13	26161	0.45949	0.31312	0.68688	0.62624	0.77164	False
ADCY1_p45614284	ADCY1	435.08/504.37	371.59/463.47	469.73	417.53	-0.16955	2400.4	11256	0.45883	0.31137	0.68863	0.62273	0.76994	False
AHNAK2_m105423801	AHNAK2	1215.6/1655.2	1491.4/1543.7	1435.4	1517.6	0.080286	96624	36412	0.45711	0.66669	0.33331	0.66663	0.79623	True
ACD_p67694194	ACD	1439/1046	1161.5/1155.8	1242.5	1158.6	-0.10075	77213	31288	0.45563	0.31767	0.68233	0.63535	0.77783	False
ADRM1_p60878671	ADRM1	420.38/134.97	307.87/312.41	277.68	310.14	0.15898	40730	6478.1	0.4535	0.65656	0.34344	0.68688	0.80919	True
